"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"340","RT @david_aditiya: @farhatabbaslaw Mereka gak suka sama @farhatabbaslaw tapi ngapai mereka ngikutin twitt nya @farhatabbaslaw . Munafik sem…",FALSE,0,NA,2015-03-29 06:32:33,FALSE,NA,"582067804829974528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",41,TRUE,FALSE,NA,NA
"341","Semakin kalian emosi &amp; marah, semakin terbakar setan kalian dineraka.",FALSE,66,NA,2015-03-29 06:32:05,FALSE,NA,"582067687850840064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",62,FALSE,FALSE,NA,NA
"342","Kuliner RM HADJI ABBAS CIAWI BOGOR, http://t.co/6YPhsBRigj",FALSE,115,NA,2015-03-29 06:19:08,FALSE,NA,"582064426796220418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",33,FALSE,FALSE,NA,NA
"343","Bupati bogor turut berduka cita atas kepergian olga,begitupun rakyatnya, rusa-rusa istana bogorpun ikut bersedih, sekalian taman safari juga",FALSE,109,NA,2015-03-29 06:14:52,FALSE,NA,"582063352475602944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",200,FALSE,FALSE,NA,NA
"344","Pencipta budaya bencong telah mati, sedangkan budayanya masih hidup. Harusnya budayanya juga mati.",FALSE,121,NA,2015-03-29 06:11:21,FALSE,NA,"582062467653578752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",287,FALSE,FALSE,NA,NA
"345","Gue baru sadar jika jadi artis bacot itu matinya disanjung.",FALSE,96,NA,2015-03-29 06:01:44,FALSE,NA,"582060050400698368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",187,FALSE,FALSE,NA,NA
"346","Mending dikira mati daripada dikira hidup.",FALSE,58,NA,2015-03-29 06:00:34,FALSE,NA,"582059753376866304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",58,FALSE,FALSE,NA,NA
"347","RT @m_rizky26: ""@kompascom: Tiba-tiba Tagar #RIPFarhatAbbas Mendunia http://t.co/dulN6C2D5X"" LU SENENG KAN @farhatabbaslaw",FALSE,0,NA,2015-03-29 05:59:56,FALSE,NA,"582059597529112577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",63,TRUE,FALSE,NA,NA
"348","Dia bukan pahlawan, gak usah dipahlawan2in,,,,",FALSE,54,NA,2015-03-29 05:58:17,FALSE,NA,"582059182263664640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",61,FALSE,FALSE,NA,NA
"349","Regina feat. Farhat Abbas - Suntik Mati #RIPFarhatabbas  http://t.co/OAOrNkJPcq",FALSE,131,NA,2015-03-29 04:33:24,FALSE,NA,"582037818022576130",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",56,FALSE,FALSE,NA,NA
"350","http://t.co/tpROpYRcEL #RIPFarhatAbbas",FALSE,76,NA,2015-03-29 04:31:17,FALSE,NA,"582037287548022784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",20,FALSE,FALSE,NA,NA
"351","RT @enohaszky: mana lagi, lagi mana meme2 @farhatabbaslaw.. ayo Indonesia tunjukan kreativitas mu #RIPFarhatAbbas wkkw",FALSE,0,NA,2015-03-29 03:53:45,FALSE,NA,"582027841958625280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",83,TRUE,FALSE,NA,NA
"352","Berdo'alah agar orang tak berbuat dosa, bukan berdoa menghapus dosa orang lain.",FALSE,118,NA,2015-03-29 01:56:04,FALSE,NA,"581998226422657025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",108,FALSE,FALSE,NA,NA
"353","Jangan hibur pendosa dg do'a2mu,, karena itu dosa bagi kamu.",FALSE,79,NA,2015-03-29 01:55:12,FALSE,NA,"581998008721547265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",50,FALSE,FALSE,NA,NA
"354","Sekali berarti, sudah itu mati,, berartilah berulang-ulang kali, berarti seribu tahun lagi.",FALSE,71,NA,2015-03-29 01:53:15,FALSE,NA,"581997516352151552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",20,FALSE,FALSE,NA,NA
"355","Kalo setan yg mati, pengikut setan pada ikut2an kesetanan marah2, bersatu sedunia membela setan.",FALSE,68,NA,2015-03-29 01:51:52,FALSE,NA,"581997167549632512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",77,FALSE,FALSE,NA,NA
"356","Lebih baik marah  sama orang mati daripada marah sama orang hidup.",FALSE,85,NA,2015-03-29 01:49:21,FALSE,NA,"581996535111532544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",65,FALSE,FALSE,NA,NA
"357",NA,FALSE,0,NA,2015-03-29 01:47:23,FALSE,NA,"581996039214772224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",964,TRUE,FALSE,NA,NA
"358","Matinya cepat, sakitnya yg lama.",FALSE,106,NA,2015-03-29 01:41:37,FALSE,NA,"581994586907672576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",114,FALSE,FALSE,NA,NA
"359","Gak ada orang masuk surga hanya gara2 kematian, surga itu tergantung amal ibadah, bukan miskin atau kaya &amp; populer.",FALSE,105,NA,2015-03-29 01:40:13,FALSE,NA,"581994236783939584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",137,FALSE,FALSE,NA,NA
"360","RT @Abenx_High: @farhatabbaslaw ada benernya yang lo tweetkan, tapi gue rasa memaafkan dan mendoakan yang baik baik itu lebih benar.",FALSE,0,NA,2015-03-29 01:38:53,FALSE,NA,"581993902040698881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",92,TRUE,FALSE,NA,NA
"361","Dia dihukum, kematiannya pelajaran bagi kehidupan manusia.",FALSE,67,NA,2015-03-29 01:34:27,FALSE,NA,"581992783784738816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",38,FALSE,FALSE,NA,NA
"362","Mata Najwa : Parodi Farhat Abbas Presiden 2014 versi Olga http://t.co/AoEKxX6PX1",FALSE,304,NA,2015-03-29 01:10:47,FALSE,NA,"581986829454352384",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",157,FALSE,FALSE,NA,NA
"363","HOT! Farhat Abbas Akui Olga Lucu Kalau Menghina Orang http://t.co/zob8nFVDNk",FALSE,155,NA,2015-03-29 01:10:08,FALSE,NA,"581986664949501952",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",50,FALSE,FALSE,NA,NA
"364","Olga &amp; Jessica Lecehkan Agama Hindu? http://t.co/mTPNNAn39C",FALSE,215,NA,2015-03-29 01:09:33,FALSE,NA,"581986517054140416",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",57,FALSE,FALSE,NA,NA
"365","Video Olga Syahputra Menghina Umi Hj  Zubaidah @ Campur Campur http://t.co/vhjvxkHSo8",FALSE,170,NA,2015-03-29 01:09:12,FALSE,NA,"581986431846854657",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",53,FALSE,FALSE,NA,NA
"366","Cuplikan Saat Olga Syahputra Menghina Dokter http://t.co/OlsmpKnLtJ",FALSE,270,NA,2015-03-29 01:05:29,FALSE,NA,"581985496500342784",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",73,FALSE,FALSE,NA,NA
"367","Empat Program Televisi Swasta Ditegur KPI http://t.co/uDhjiXuy5k",FALSE,90,NA,2015-03-29 01:03:06,FALSE,NA,"581984894349275136",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",22,FALSE,FALSE,NA,NA
"368","Hilangnya lama pulangnya mati.",FALSE,91,NA,2015-03-29 00:17:02,FALSE,NA,"581973304040259584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",161,FALSE,FALSE,NA,NA
"369","Kitapun pasti mati.",FALSE,49,NA,2015-03-29 00:15:53,FALSE,NA,"581973012288643072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",30,FALSE,FALSE,NA,NA
"370","Pulang kampung berkabung",FALSE,45,NA,2015-03-29 00:11:54,FALSE,NA,"581972011469012992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",36,FALSE,FALSE,NA,NA
"371","Matinya seram &amp; tragis",FALSE,55,NA,2015-03-29 00:11:07,FALSE,NA,"581971813204250624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",49,FALSE,FALSE,NA,NA
"372","Yang ditanamnya dipetiknya saat mati.",FALSE,51,NA,2015-03-29 00:04:41,FALSE,NA,"581970196308463617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",32,FALSE,FALSE,NA,NA
"373","Mereka membeli neraka.",FALSE,44,NA,2015-03-29 00:00:44,FALSE,NA,"581969200505184256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",19,FALSE,FALSE,NA,NA
"374","Neraka terbuka bagi mereka.",FALSE,34,NA,2015-03-29 00:00:24,FALSE,NA,"581969116489064449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",27,FALSE,FALSE,NA,NA
"375","RT @Irfan_a7x_: Njirr #RIPFarhatAbbas jd tranding topic dunia",FALSE,0,NA,2015-03-28 23:56:12,FALSE,NA,"581968058576564224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",127,TRUE,FALSE,NA,NA
"376","RT @DennyDennysw: inilah indonesia bisa bikin hastag jdi tranding topic dunia dlm sekejap https://t.co/w0UJ5G4HRe",FALSE,0,NA,2015-03-28 23:56:09,FALSE,NA,"581968045851082752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",33,TRUE,FALSE,NA,NA
"377","Hati-hati jadi pelawak, matinya aneh2 banyak orang yg tertawa.",FALSE,75,NA,2015-03-28 23:53:37,FALSE,NA,"581967408404914177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",120,FALSE,FALSE,NA,NA
"378","Kumannya bukan virus tapi para alay",FALSE,60,NA,2015-03-28 23:49:55,FALSE,NA,"581966477361725441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",48,FALSE,FALSE,NA,NA
"379","RT @Partaimimpi: @farhatabbaslaw : Lihat aza peti jenazahnya dibungkus plastik",FALSE,0,NA,2015-03-28 23:49:19,FALSE,NA,"581966327012728832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",26,TRUE,FALSE,NA,NA
"380","Harusnya dirajam.",FALSE,37,NA,2015-03-28 23:48:54,FALSE,NA,"581966220607369216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",26,FALSE,FALSE,NA,NA
"381","Beberapa kali ditegor kpi &amp; ulama, tetap aja tuli.",FALSE,55,NA,2015-03-28 23:47:53,FALSE,NA,"581965967137206272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",51,FALSE,FALSE,NA,NA
"382","Dia pelopor bencong tampil diindonesia",FALSE,78,NA,2015-03-28 23:47:17,FALSE,NA,"581965815274078208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",132,FALSE,FALSE,NA,NA
"383","Salah &amp; dosa itu dibawa mati,, dikejar sampai mati.",FALSE,43,NA,2015-03-28 23:44:50,FALSE,NA,"581965199504109568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",27,FALSE,FALSE,NA,NA
"384","RT @kompascom: Tiba-tiba Tagar #RIPFarhatAbbas Mendunia http://t.co/VmlgdkEYij",FALSE,0,NA,2015-03-28 23:42:56,FALSE,NA,"581964721022070784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",401,TRUE,FALSE,NA,NA
"385","RT @nenisweety: @farhatabbaslaw saya kira olga jg  sudah meminta maaf pd om farhat, bukankah klrg jg sudah memohon maaf u/ yg pernah tersak…",FALSE,0,NA,2015-03-28 23:40:05,FALSE,NA,"581964004462960640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",63,TRUE,FALSE,NA,NA
"386","Tahu gak sih? Mengapa penguasa eksekusi terpidana mati? Karena mrk bersalah walau sudah bertobat,, itu yg namanya sensasi.",FALSE,45,NA,2015-03-28 23:26:53,FALSE,NA,"581960680389021696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",19,FALSE,FALSE,NA,NA
"387","RT @she_yussy: @farhatabbaslaw jika sy di posisi anda saya akan memaafkan.. buat apa memupuk kebencian yg hasilnya seperti yg anda rasakan …",FALSE,0,NA,2015-03-28 23:25:41,FALSE,NA,"581960381574160385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",124,TRUE,FALSE,NA,NA
"388","Tak hanya negara yg semakin miskin, rakyatpun bertambah banyak miskin &amp; miskin.",FALSE,52,NA,2015-03-28 22:24:21,FALSE,NA,"581944943003901952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",41,FALSE,FALSE,NA,NA
"389","Bbm naik turun,,",FALSE,44,NA,2015-03-28 22:21:03,FALSE,NA,"581944114364592128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",28,FALSE,FALSE,NA,NA
"390","RT @tatanyatata: Hahaha ""@tempodotco: [FOTO] Sindir Olga, #RIPFarhatAbbas Jadi Trending Topik http://t.co/3L13qcT0Fk  http://t.co/Qf633AhYU…",FALSE,0,NA,2015-03-28 22:04:01,FALSE,NA,"581939829782384640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",729,TRUE,FALSE,NA,NA
"391","RT @tempodotco: [FOTO] Sindir Olga, #RIPFarhatAbbas Jadi Trending Topik http://t.co/EbG0nc9x7j http://t.co/aVg2YCzEHE",FALSE,0,NA,2015-03-28 22:03:15,FALSE,NA,"581939635791638528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",1405,TRUE,FALSE,NA,NA
"392","RT @muhammadzachie8: ""semoga tuhan mengampuni dosa anda dan jg olga RT@farhatabbaslaw: 7. Stop berduka ! #bogortegarberiman #bangunbogor ht…",FALSE,0,NA,2015-03-28 21:55:30,FALSE,NA,"581937684689481728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",30,TRUE,FALSE,NA,NA
"393","9. Kaum nabi luth matinya aneh-aneh.",FALSE,65,NA,2015-03-28 21:47:59,FALSE,NA,"581935791963684864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",40,FALSE,FALSE,NA,NA
"394","8. Orang yg benar meninggal hari jumat masuk surga, orang yg gak benar masuk neraka apapun harinya.",FALSE,66,NA,2015-03-28 21:47:22,FALSE,NA,"581935638976434176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",82,FALSE,FALSE,NA,NA
"395","RT @AyuPutriJemimma: @farhatabbaslaw setiap org prnh salah berucab maupun bersikap.. Tak ada salahnya dimaafkan,.. Ksempurnaan hny milik al…",FALSE,0,NA,2015-03-28 21:45:57,FALSE,NA,"581935280648626177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",79,TRUE,FALSE,NA,NA
"396","RT @anasbinmalik69: Setuju sama semua testimoni @farhatabbaslaw ... Hajar Om!",FALSE,0,NA,2015-03-28 21:45:34,FALSE,NA,"581935183902822400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",14,TRUE,FALSE,NA,NA
"397","@LeoNuy28 biar kalian tahu",FALSE,56,"nuuyyy_",2015-03-28 21:39:24,FALSE,"581933446190264321","581933631855169537","2921773188","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",2,FALSE,FALSE,NA,NA
"398","7. Stop berduka ! #bogortegarberiman #bangunbogor http://t.co/WnQmQDfmFW",FALSE,90,NA,2015-03-28 21:38:40,FALSE,NA,"581933446693441536",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","farhatabbaslaw",92,FALSE,FALSE,NA,NA
"399","6. Gue marah bukan gue gila, gue marah sama orang yg pernah gila ! Marah sama simulut kurang ajar!",FALSE,48,NA,2015-03-28 21:30:47,FALSE,NA,"581931465434210304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",81,FALSE,FALSE,NA,NA
"400","5. Jika kalian ada diposisi saya, kalian pasti marah.",FALSE,53,NA,2015-03-28 21:29:59,FALSE,NA,"581931261947559936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",54,FALSE,FALSE,NA,NA
"401","4. Matinya membawa luka yg menyakitkan,,, itu bukan pelawak! Tapi germo!",FALSE,60,NA,2015-03-28 21:29:26,FALSE,NA,"581931126161190912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",102,FALSE,FALSE,NA,NA
"402","3. Kata2nya kepada bini gue waktu itu di antve ""minta pin bb dong, nanti gue jual ke pejabat"" sambil ketawa2 ala datuk maringgih.",FALSE,88,NA,2015-03-28 21:28:48,FALSE,NA,"581930963883593728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",166,FALSE,FALSE,NA,NA
"403","2.dia pernah berkata yg tidak senonoh yg sangat menghina,saat itu juga saya gampar mulutnya,saya bilang mulutmu sakit &amp; kurang ajar.",FALSE,71,NA,2015-03-28 21:26:36,FALSE,NA,"581930411317592064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",101,FALSE,FALSE,NA,NA
"404","1. Selamat pagi,baiklah sy perlu membuka kepada keluarga olga maupun kalian semu,mengapa begitu sakit hati saya &amp; sulit lupa sampai mati?",FALSE,78,NA,2015-03-28 21:24:23,FALSE,NA,"581929855048007680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",106,FALSE,FALSE,NA,NA
"405","RT @tribunjabar: Tagar  #RIPFarhatAbbas Jadi Trending Topik Mengalahkan #RIPOlgaSyahputra http://t.co/a9GxXS5aUE",FALSE,0,NA,2015-03-28 14:42:49,FALSE,NA,"581828795755163649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",371,TRUE,FALSE,NA,NA
"406",NA,FALSE,0,NA,2015-03-28 14:41:24,FALSE,NA,"581828441323913216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",192,TRUE,FALSE,NA,NA
"407","Ga lama lagi endah nyusul ditangkap.",FALSE,75,NA,2015-03-28 14:39:02,FALSE,NA,"581827842981265408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",23,FALSE,FALSE,NA,NA
"408","Raksasa masih tenang &amp; senang karena belum ditangkap.",FALSE,46,NA,2015-03-28 14:38:33,FALSE,NA,"581827720587317249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",21,FALSE,FALSE,NA,NA
"409","Yang mendoakan gue mati, sama halnya mendoakan dirinya sendiri.",FALSE,101,NA,2015-03-28 14:30:53,FALSE,NA,"581825793422036992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",163,FALSE,FALSE,NA,NA
"410","Bencong bersatu membela bencong.",FALSE,107,NA,2015-03-28 14:21:55,FALSE,NA,"581823534948741120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",161,FALSE,FALSE,NA,NA
"411","Saat ini tim kerja saya hy 9 orang saja,dengan aset nilai pekerjaan pengacara senilai 2 T, bagi hasil. Masih nangani case pidana mati dll.",FALSE,56,NA,2015-03-28 14:21:15,FALSE,NA,"581823367268831232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",11,FALSE,FALSE,NA,NA
"412","Budayakan makan 2 kali sehari aja.",FALSE,40,NA,2015-03-28 14:10:10,FALSE,NA,"581820580233502720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",12,FALSE,FALSE,NA,NA
"413","Mana jembatan selat sunda ?",FALSE,31,NA,2015-03-28 14:09:21,FALSE,NA,"581820373894844417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",16,FALSE,FALSE,NA,NA
"414","Pelit &amp; penipu itu beda2 tipis.",FALSE,38,NA,2015-03-28 14:08:30,FALSE,NA,"581820158802440194",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",20,FALSE,FALSE,NA,NA
"415","Semakin manusia pelit, semakin muskin perasaannya.",FALSE,31,NA,2015-03-28 14:07:59,FALSE,NA,"581820030104383489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",21,FALSE,FALSE,NA,NA
"416","Jadi wanita harus nabung amal, bukan nabung harta &amp; cinta doang,,",FALSE,55,NA,2015-03-28 14:06:45,FALSE,NA,"581819720132730880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",50,FALSE,FALSE,NA,NA
"417","Kejati DKI Telisik Keterlibatan Romy di Kasus Light http://t.co/W53XA1fYrG
http://t.co/b77wFC860B",FALSE,32,NA,2015-03-28 14:06:11,FALSE,NA,"581819575303434240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farhatabbaslaw",4,FALSE,FALSE,NA,NA
